851	14.3402	13.7313
852	14.344	13.7354
853	14.3478	13.7396
854	14.3516	13.7438
855	14.3554	13.7479
856	14.3592	13.7521
857	14.363	13.7562
858	14.3668	13.7604
859	14.3706	13.7645
860	14.3744	13.7687
861	14.3782	13.7728
862	14.382	13.777
863	14.3857	13.7811
864	14.3895	13.7853
865	14.3933	13.7894
866	14.397	13.7936
867	14.4008	13.7977
868	14.4046	13.8019
869	14.4083	13.806
870	14.4121	13.8102
871	14.4158	13.8143
872	14.4196	13.8185
873	14.4233	13.8226
874	14.4271	13.8267
875	14.4308	13.8309
876	14.4346	13.835
877	14.4383	13.8391
878	14.442	13.8433
879	14.4458	13.8474
880	14.4495	13.8516
881	14.4532	13.8557
882	14.4569	13.8598
883	14.4607	13.8639
884	14.4644	13.8681
885	14.4681	13.8722
886	14.4718	13.8763
887	14.4755	13.8805
888	14.4792	13.8846
889	14.4829	13.8887
890	14.4866	13.8928
891	14.4903	13.897
892	14.494	13.9011
893	14.4977	13.9052
894	14.5014	13.9093
895	14.5051	13.9134
896	14.5088	13.9176
897	14.5125	13.9217
898	14.5162	13.9258
899	14.5199	13.9299
900	14.5235	13.934
901	14.5272	13.9381
902	14.5309	13.9422
903	14.5346	13.9464
904	14.5382	13.9505
905	14.5419	13.9546
906	14.5456	13.9587
907	14.5492	13.9628
908	14.5529	13.9669
909	14.5566	13.971
910	14.5602	13.9751
911	14.5639	13.9792
912	14.5675	13.9833
913	14.5712	13.9874
914	14.5748	13.9915
915	14.5785	13.9956
916	14.5821	13.9997
917	14.5857	14.0038
918	14.5894	14.0079
919	14.593	14.012
920	14.5966	14.0161
921	14.6003	14.0202
922	14.6039	14.0243
923	14.6075	14.0284
924	14.6111	14.0325
925	14.6148	14.0366
926	14.6184	14.0407
927	14.622	14.0448
928	14.6256	14.0489
929	14.6292	14.053
930	14.6328	14.0571
931	14.6365	14.0611
932	14.6401	14.0652
933	14.6437	14.0693
934	14.6473	14.0734
935	14.6509	14.0775
936	14.6545	14.0816
937	14.6581	14.0857
938	14.6617	14.0897
939	14.6652	14.0938
940	14.6688	14.0979
941	14.6724	14.102
942	14.676	14.1061
943	14.6796	14.1101
944	14.6832	14.1142
945	14.6868	14.1183
946	14.6903	14.1224
947	14.6939	14.1265
948	14.6975	14.1305
949	14.701	14.1346
950	14.7046	14.1387
951	14.7082	14.1427
952	14.7118	14.1468
953	14.7153	14.1509
954	14.7189	14.155
955	14.7224	14.159
956	14.726	14.1631
957	14.7295	14.1672
958	14.7331	14.1712
959	14.7367	14.1753
960	14.7402	14.1794
961	14.7438	14.1834
962	14.7473	14.1875
963	14.7508	14.1916
964	14.7544	14.1956
965	14.7579	14.1997
966	14.7615	14.2038
967	14.765	14.2078
968	14.7685	14.2119
969	14.7721	14.2159
970	14.7756	14.22
971	14.7791	14.2241
972	14.7826	14.2281
973	14.7862	14.2322
974	14.7897	14.2362
975	14.7932	14.2403
976	14.7967	14.2443
977	14.8003	14.2484
978	14.8038	14.2524
979	14.8073	14.2565
980	14.8108	14.2606
981	14.8143	14.2646
982	14.8178	14.2687
983	14.8213	14.2727
984	14.8248	14.2768
985	14.8283	14.2808
986	14.8318	14.2849
987	14.8353	14.2889
988	14.8388	14.293
989	14.8423	14.297
990	14.8458	14.301
991	14.8493	14.3051
992	14.8528	14.3091
993	14.8563	14.3132
994	14.8598	14.3172
995	14.8633	14.3213
996	14.8668	14.3253
997	14.8702	14.3293
998	14.8737	14.3334
999	14.8772	14.3374
1000	14.8807	14.3415
1001	14.8841	14.3455
1002	14.8876	14.3495
1003	14.8911	14.3536
1004	14.8946	14.3576
1005	14.898	14.3617
1006	14.9015	14.3657
1007	14.905	14.3697
1008	14.9084	14.3738
1009	14.9119	14.3778
1010	14.9154	14.3818
1011	14.9188	14.3859
1012	14.9223	14.3899
1013	14.9257	14.3939
1014	14.9292	14.398
1015	14.9326	14.402
1016	14.9361	14.406
1017	14.9395	14.4101
1018	14.943	14.4141
1019	14.9464	14.4181
1020	14.9499	14.4221
1021	14.9533	14.4262
1022	14.9568	14.4302
1023	14.9602	14.4342
1024	14.9636	14.4383
1025	14.9671	14.4423
1026	14.9705	14.4463
1027	14.9739	14.4503
1028	14.9774	14.4544
1029	14.9808	14.4584
1030	14.9842	14.4624
1031	14.9877	14.4664
1032	14.9911	14.4704
1033	14.9945	14.4745
1034	14.9979	14.4785
1035	15.0014	14.4825
1036	15.0048	14.4865
1037	15.0082	14.4905
1038	15.0116	14.4946
1039	15.015	14.4986
1040	15.0185	14.5026
1041	15.0219	14.5066
1042	15.0253	14.5106
1043	15.0287	14.5146
1044	15.0321	14.5187
1045	15.0355	14.5227
1046	15.0389	14.5267
1047	15.0423	14.5307
1048	15.0457	14.5347
1049	15.0491	14.5387
